Timestamp,Ruta,ROI (%),Capital Final,Paso 1,Paso 2,Paso 3
2025-12-23 15:49:57,USDT->SOL->ARS->USDT,0.0936,20.018713,BUY SOL @ 123.11,SELL SOL @ 190145.0,BUY USDT @ 1539.6
2025-12-23 15:49:59,USDT->SOL->ARS->USDT,0.0936,20.018713,BUY SOL @ 123.11,SELL SOL @ 190145.0,BUY USDT @ 1539.6
2025-12-23 15:50:01,USDT->SOL->ARS->USDT,0.0936,20.018713,BUY SOL @ 123.11,SELL SOL @ 190145.0,BUY USDT @ 1539.6
2025-12-23 15:50:03,USDT->SOL->ARS->USDT,0.0854,20.017087,BUY SOL @ 123.12,SELL SOL @ 190145.0,BUY USDT @ 1539.6
2025-12-23 15:50:05,USDT->SOL->ARS->USDT,0.0854,20.017087,BUY SOL @ 123.12,SELL SOL @ 190145.0,BUY USDT @ 1539.6
2025-12-23 15:50:07,USDT->SOL->ARS->USDT,0.1017,20.020339,BUY SOL @ 123.1,SELL SOL @ 190145.0,BUY USDT @ 1539.6
2025-12-23 15:50:14,USDT->SOL->ARS->USDT,0.0757,20.015135,BUY SOL @ 123.14,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:16,USDT->SOL->ARS->USDT,0.0757,20.015135,BUY SOL @ 123.14,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:18,USDT->SOL->ARS->USDT,0.0757,20.015135,BUY SOL @ 123.14,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:20,USDT->SOL->ARS->USDT,0.0838,20.016761,BUY SOL @ 123.13,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:22,USDT->SOL->ARS->USDT,0.0838,20.016761,BUY SOL @ 123.13,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:24,USDT->SOL->ARS->USDT,0.0757,20.015135,BUY SOL @ 123.14,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:26,USDT->SOL->ARS->USDT,0.1001,20.020013,BUY SOL @ 123.11,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:33,USDT->SOL->ARS->USDT,0.1277,20.025546,BUY SOL @ 123.06,SELL SOL @ 190145.0,BUY USDT @ 1539.7
2025-12-23 15:50:40,USDT->SOL->ARS->USDT,0.1163,20.023266,BUY SOL @ 123.09,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:47,USDT->SOL->ARS->USDT,0.1163,20.023266,BUY SOL @ 123.09,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:50:54,USDT->SOL->ARS->USDT,0.1163,20.023266,BUY SOL @ 123.09,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:01,USDT->SOL->ARS->USDT,0.1163,20.023266,BUY SOL @ 123.09,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:08,USDT->SOL->ARS->USDT,0.0838,20.016761,BUY SOL @ 123.13,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:10,USDT->SOL->ARS->USDT,0.0838,20.016761,BUY SOL @ 123.13,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:12,USDT->SOL->ARS->USDT,0.0513,20.010260,BUY SOL @ 123.17,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:14,USDT->SOL->ARS->USDT,0.0676,20.013510,BUY SOL @ 123.15,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:16,USDT->SOL->ARS->USDT,0.0513,20.010260,BUY SOL @ 123.17,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:18,USDT->SOL->ARS->USDT,0.0594,20.011885,BUY SOL @ 123.16,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:20,USDT->SOL->ARS->USDT,0.0676,20.013510,BUY SOL @ 123.15,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:22,USDT->SOL->ARS->USDT,0.0757,20.015135,BUY SOL @ 123.14,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:24,USDT->SOL->ARS->USDT,0.0676,20.013510,BUY SOL @ 123.15,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:26,USDT->SOL->ARS->USDT,0.0757,20.015135,BUY SOL @ 123.14,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:28,USDT->SOL->ARS->USDT,0.0919,20.018387,BUY SOL @ 123.12,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:30,USDT->SOL->ARS->USDT,0.1001,20.020013,BUY SOL @ 123.11,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:37,USDT->SOL->ARS->USDT,0.1163,20.023266,BUY SOL @ 123.09,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:44,USDT->SOL->ARS->USDT,0.1001,20.020013,BUY SOL @ 123.11,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:51,USDT->SOL->ARS->USDT,0.1163,20.023266,BUY SOL @ 123.09,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:51:58,USDT->SOL->ARS->USDT,0.1326,20.026520,BUY SOL @ 123.07,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:07,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:10,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:12,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:20,USDT->SOL->ARS->USDT,0.0026,20.000518,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:22,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:24,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:26,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:44,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:46,USDT->SOL->ARS->USDT,0.0351,20.007012,BUY SOL @ 123.19,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:48,USDT->SOL->ARS->USDT,0.0269,20.005388,BUY SOL @ 123.2,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:50,USDT->SOL->ARS->USDT,0.0269,20.005388,BUY SOL @ 123.2,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:52,USDT->SOL->ARS->USDT,0.0026,20.000518,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:52:54,USDT->SOL->ARS->USDT,0.0188,20.003764,BUY SOL @ 123.21,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:53:02,USDT->SOL->ARS->USDT,0.0026,20.000518,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:53:04,USDT->SOL->ARS->USDT,0.0188,20.003764,BUY SOL @ 123.21,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:53:06,USDT->SOL->ARS->USDT,0.0026,20.000518,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:53:08,USDT->SOL->ARS->USDT,0.0026,20.000518,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:53:10,USDT->SOL->ARS->USDT,0.0026,20.000518,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 15:53:12,USDT->SOL->ARS->USDT,0.0026,20.000518,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 16:00:10,USDT->USDC->CVC->USDT,0.0646,20.012928,BUY USDC @ 1.0004,BUY CVC @ 0.04845,SELL CVC @ 0.04861
2025-12-23 16:00:19,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 16:00:21,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 16:00:23,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 16:00:25,USDT->SOL->ARS->USDT,0.0107,20.002141,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.5
2025-12-23 16:00:27,USDT->SOL->ARS->USDT,0.0010,20.000194,BUY SOL @ 123.24,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:35,USDT->SOL->ARS->USDT,0.0042,20.000841,BUY SOL @ 123.18,SELL SOL @ 190145.0,BUY USDT @ 1540.1
2025-12-23 16:00:37,USDT->SOL->ARS->USDT,0.0123,20.002465,BUY SOL @ 123.17,SELL SOL @ 190145.0,BUY USDT @ 1540.1
2025-12-23 16:00:39,USDT->SOL->ARS->USDT,0.0578,20.011560,BUY SOL @ 123.17,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:41,USDT->SOL->ARS->USDT,0.0416,20.008311,BUY SOL @ 123.19,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:43,USDT->SOL->ARS->USDT,0.0091,20.001817,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:45,USDT->SOL->ARS->USDT,0.0822,20.016443,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1538.4
2025-12-23 16:00:47,USDT->SOL->ARS->USDT,0.0172,20.003440,BUY SOL @ 123.22,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:49,USDT->SOL->ARS->USDT,0.0416,20.008311,BUY SOL @ 123.19,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:51,USDT->SOL->ARS->USDT,0.0659,20.013185,BUY SOL @ 123.16,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:53,USDT->SOL->ARS->USDT,0.0741,20.014810,BUY SOL @ 123.15,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:55,USDT->SOL->ARS->USDT,0.0741,20.014810,BUY SOL @ 123.15,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:00:57,USDT->SOL->ARS->USDT,0.1163,20.023264,BUY SOL @ 123.13,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:01:04,USDT->SOL->ARS->USDT,0.0984,20.019687,BUY SOL @ 123.12,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:01:06,USDT->SOL->ARS->USDT,0.0822,20.016436,BUY SOL @ 123.14,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:01:08,USDT->SOL->ARS->USDT,0.0984,20.019687,BUY SOL @ 123.12,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:01:10,USDT->SOL->ARS->USDT,0.1066,20.021313,BUY SOL @ 123.11,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:01:17,USDT->SOL->ARS->USDT,0.1423,20.028470,BUY SOL @ 123.09,SELL SOL @ 190145.0,BUY USDT @ 1539.1
2025-12-23 16:01:24,USDT->SOL->ARS->USDT,0.1765,20.035307,BUY SOL @ 123.04,SELL SOL @ 190145.0,BUY USDT @ 1539.2
2025-12-23 16:01:31,USDT->SOL->ARS->USDT,0.1147,20.022940,BUY SOL @ 123.1,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:01:38,USDT->SOL->ARS->USDT,0.1635,20.032704,BUY SOL @ 123.04,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:01:45,USDT->SOL->ARS->USDT,0.1635,20.032704,BUY SOL @ 123.04,SELL SOL @ 190145.0,BUY USDT @ 1539.4
2025-12-23 16:01:52,USDT->SOL->ARS->USDT,0.1489,20.029771,BUY SOL @ 123.09,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:01:59,USDT->SOL->ARS->USDT,0.1407,20.028144,BUY SOL @ 123.1,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:06,USDT->SOL->ARS->USDT,0.1570,20.031398,BUY SOL @ 123.08,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:13,USDT->SOL->ARS->USDT,0.1326,20.026517,BUY SOL @ 123.11,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:20,USDT->SOL->ARS->USDT,0.1001,20.020012,BUY SOL @ 123.15,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:27,USDT->SOL->ARS->USDT,0.0351,20.007015,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:29,USDT->SOL->ARS->USDT,0.0351,20.007015,BUY SOL @ 123.23,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:31,USDT->SOL->ARS->USDT,0.0270,20.005392,BUY SOL @ 123.24,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:33,USDT->SOL->ARS->USDT,0.0188,20.003769,BUY SOL @ 123.25,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:35,USDT->SOL->ARS->USDT,0.0188,20.003769,BUY SOL @ 123.25,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:37,USDT->SOL->ARS->USDT,0.0188,20.003769,BUY SOL @ 123.25,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:39,USDT->SOL->ARS->USDT,0.0270,20.005392,BUY SOL @ 123.24,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:41,USDT->SOL->ARS->USDT,0.0188,20.003769,BUY SOL @ 123.25,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:43,USDT->SOL->ARS->USDT,0.0107,20.002146,BUY SOL @ 123.26,SELL SOL @ 190145.0,BUY USDT @ 1539.0
2025-12-23 16:02:45,USDT->SOL->ARS->USDT,0.0042,20.000846,BUY SOL @ 123.26,SELL SOL @ 190145.0,BUY USDT @ 1539.1
2025-12-23 16:02:51,USDT->SOL->ARS->USDT,0.0108,20.002155,BUY SOL @ 123.3,SELL SOL @ 190145.0,BUY USDT @ 1538.5
2025-12-23 16:03:42,USDT->UAH->BTC->USDT,0.0418,20.008356,SELL USDT @ 45.41,BUY BTC @ 3981243.0,SELL BTC @ 87907.54
2025-12-23 16:03:44,USDT->UAH->BTC->USDT,0.0099,20.001974,SELL USDT @ 45.41,BUY BTC @ 3981243.0,SELL BTC @ 87879.5
2025-12-23 16:03:46,USDT->UAH->BTC->USDT,0.0315,20.006299,SELL USDT @ 45.41,BUY BTC @ 3981243.0,SELL BTC @ 87898.5
2025-12-23 16:03:48,USDT->UAH->BTC->USDT,0.0673,20.013464,SELL USDT @ 45.41,BUY BTC @ 3981243.0,SELL BTC @ 87929.98
2025-12-23 16:03:50,USDT->ZAR->BTC->USDT,0.0026,20.000511,SELL USDT @ 16.96,BUY BTC @ 1489129.0,SELL BTC @ 88002.52
2025-12-23 16:03:50,USDT->UAH->BTC->USDT,0.0053,20.001067,SELL USDT @ 45.41,BUY BTC @ 3986997.0,SELL BTC @ 88002.52
2025-12-23 16:03:52,USDT->ZAR->BTC->USDT,0.0944,20.018875,SELL USDT @ 16.96,BUY BTC @ 1489129.0,SELL BTC @ 88083.32
2025-12-23 16:03:52,USDT->ARS->BNB->USDT,0.0210,20.004199,SELL USDT @ 1539.2,BUY BNB @ 1301051.0,SELL BNB @ 847.36
2025-12-23 16:03:54,USDT->ZAR->BTC->USDT,0.0772,20.015441,SELL USDT @ 16.96,BUY BTC @ 1489129.0,SELL BTC @ 88068.21
2025-12-23 16:03:54,USDT->ARS->BNB->USDT,0.0269,20.005379,SELL USDT @ 1539.2,BUY BNB @ 1301051.0,SELL BNB @ 847.41
2025-12-23 16:03:54,USDT->IDR->MANTA->USDT,0.0115,20.002295,SELL USDT @ 16804.0,BUY MANTA @ 1202.0,SELL MANTA @ 0.0717
2025-12-23 16:03:56,USDT->ZAR->BTC->USDT,0.0731,20.014614,SELL USDT @ 16.96,BUY BTC @ 1489129.0,SELL BTC @ 88064.57
2025-12-23 16:03:56,USDT->ARS->BTC->USDT,0.0521,20.010423,SELL USDT @ 1540.6,BUY BTC @ 135296734.0,SELL BTC @ 88064.57
2025-12-23 16:03:56,USDT->ARS->BNB->USDT,0.1321,20.026411,SELL USDT @ 1540.6,BUY BNB @ 1301051.0,SELL BNB @ 847.53
2025-12-23 16:04:03,USDT->ARS->BNB->USDT,0.0883,20.017662,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.71
2025-12-23 16:04:05,USDT->ARS->BNB->USDT,0.0411,20.008217,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.31
2025-12-23 16:04:07,USDT->ARS->BNB->USDT,0.0434,20.008689,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.33
2025-12-23 16:04:09,USDT->ARS->BNB->USDT,0.0328,20.006564,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.24
2025-12-23 16:04:11,USDT->ARS->BNB->USDT,0.0541,20.010814,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.42
2025-12-23 16:04:13,USDT->ARS->BNB->USDT,0.0930,20.018607,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.75
2025-12-23 16:04:15,USDT->ARS->BNB->USDT,0.0930,20.018607,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.75
2025-12-23 16:04:17,USDT->ARS->BNB->USDT,0.0718,20.014356,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.57
2025-12-23 16:04:19,USDT->ARS->BNB->USDT,0.0836,20.016718,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.67
2025-12-23 16:04:21,USDT->ARS->BNB->USDT,0.0919,20.018371,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.74
2025-12-23 16:04:23,USDT->ARS->BNB->USDT,0.0753,20.015065,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.6
2025-12-23 16:04:25,USDT->ARS->BNB->USDT,0.0612,20.012231,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.48
2025-12-23 16:04:27,USDT->ARS->BNB->USDT,0.0529,20.010578,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.41
2025-12-23 16:04:29,USDT->ARS->BNB->USDT,0.0446,20.008925,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.34
2025-12-23 16:04:31,USDT->USDC->CVC->USDT,0.0073,20.001464,BUY USDC @ 1.0004,BUY CVC @ 0.04766,SELL CVC @ 0.04779
2025-12-23 16:04:31,USDT->ARS->BNB->USDT,0.0895,20.017898,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.72
2025-12-23 16:04:33,USDT->ARS->BNB->USDT,0.0895,20.017898,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.72
2025-12-23 16:04:35,USDT->ARS->BNB->USDT,0.1214,20.024274,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.99
2025-12-23 16:04:42,USDT->ARS->BNB->USDT,0.1119,20.022385,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.91
2025-12-23 16:04:49,USDT->ARS->BNB->USDT,0.1721,20.034428,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 848.42
2025-12-23 16:04:56,USDT->ARS->BNB->USDT,0.0930,20.018607,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.75
2025-12-23 16:04:58,USDT->ARS->BNB->USDT,0.0859,20.017190,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.69
2025-12-23 16:05:00,USDT->ARS->BNB->USDT,0.0883,20.017662,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.71
2025-12-23 16:05:02,USDT->ARS->BNB->USDT,0.1556,20.031122,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 848.28
2025-12-23 16:05:09,USDT->ARS->BNB->USDT,0.0588,20.011759,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.46
2025-12-23 16:05:11,USDT->ARS->BNB->USDT,0.0694,20.013884,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.55
2025-12-23 16:05:13,USDT->ARS->BNB->USDT,0.0694,20.013884,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.55
2025-12-23 16:05:16,USDT->ARS->BNB->USDT,0.0789,20.015773,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.63
2025-12-23 16:05:18,USDT->ARS->BNB->USDT,0.0635,20.012703,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.5
2025-12-23 16:05:20,USDT->ARS->BNB->USDT,0.0423,20.008453,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.32
2025-12-23 16:05:22,USDT->ARS->BNB->USDT,0.0423,20.008453,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.32
2025-12-23 16:05:24,USDT->ARS->BNB->USDT,0.0139,20.002785,SELL USDT @ 1539.6,BUY BNB @ 1301051.0,SELL BNB @ 847.08
2025-12-23 16:11:42,USDT->USDC->CVC->USDT,0.0155,20.003100,BUY USDC @ 1.0003,BUY CVC @ 0.04798,SELL CVC @ 0.04811
2025-12-23 16:17:22,USDT->ARS->ETH->USDT,0.0302,20.006041,SELL USDT @ 1538.4,BUY ETH @ 4546903.0,SELL ETH @ 2963.16
2025-12-23 16:17:24,USDT->ARS->ETH->USDT,0.0340,20.006801,SELL USDT @ 1538.5,BUY ETH @ 4546903.0,SELL ETH @ 2963.08
2025-12-23 16:17:24,USDT->ARS->BNB->USDT,0.0062,20.001236,SELL USDT @ 1538.5,BUY BNB @ 1301051.0,SELL BNB @ 847.62
2025-12-23 16:17:38,USDT->ARS->ETH->USDT,0.0304,20.006076,SELL USDT @ 1538.6,BUY ETH @ 4546903.0,SELL ETH @ 2962.78
2025-12-23 16:17:38,USDT->ARS->BNB->USDT,0.0021,20.000413,SELL USDT @ 1538.6,BUY BNB @ 1301051.0,SELL BNB @ 847.53
2025-12-23 16:17:40,USDT->ARS->ETH->USDT,0.0739,20.014786,SELL USDT @ 1538.6,BUY ETH @ 4546903.0,SELL ETH @ 2964.07
2025-12-23 16:17:40,USDT->ARS->BNB->USDT,0.0174,20.003480,SELL USDT @ 1538.6,BUY BNB @ 1301051.0,SELL BNB @ 847.66
2025-12-23 16:17:42,USDT->ARS->ETH->USDT,0.0817,20.016340,SELL USDT @ 1538.6,BUY ETH @ 4546903.0,SELL ETH @ 2964.3
2025-12-23 16:17:42,USDT->ARS->BNB->USDT,0.0257,20.005132,SELL USDT @ 1538.6,BUY BNB @ 1301051.0,SELL BNB @ 847.73
2025-12-23 16:17:44,USDT->ARS->ETH->USDT,0.0567,20.011343,SELL USDT @ 1538.6,BUY ETH @ 4546903.0,SELL ETH @ 2963.56
2025-12-23 16:17:44,USDT->ARS->BNB->USDT,0.0257,20.005132,SELL USDT @ 1538.6,BUY BNB @ 1301051.0,SELL BNB @ 847.73
2025-12-23 16:17:46,USDT->ARS->ETH->USDT,0.0287,20.005738,SELL USDT @ 1538.6,BUY ETH @ 4546903.0,SELL ETH @ 2962.73
2025-12-23 16:17:46,USDT->ARS->BNB->USDT,0.0150,20.003008,SELL USDT @ 1538.6,BUY BNB @ 1301051.0,SELL BNB @ 847.64
2025-12-23 16:17:48,USDT->ARS->ETH->USDT,0.0533,20.010667,SELL USDT @ 1538.6,BUY ETH @ 4546903.0,SELL ETH @ 2963.46
2025-12-23 16:17:48,USDT->ARS->BNB->USDT,0.0150,20.003008,SELL USDT @ 1538.6,BUY BNB @ 1301051.0,SELL BNB @ 847.64
2025-12-23 16:17:50,USDT->ARS->ETH->USDT,0.0104,20.002090,SELL USDT @ 1538.2,BUY ETH @ 4546903.0,SELL ETH @ 2962.96
2025-12-23 16:17:52,USDT->ARS->ETH->USDT,0.0391,20.007828,SELL USDT @ 1538.2,BUY ETH @ 4546903.0,SELL ETH @ 2963.81
2025-12-23 16:17:54,USDT->ARS->ETH->USDT,0.0594,20.011890,SELL USDT @ 1537.9,BUY ETH @ 4546903.0,SELL ETH @ 2964.99
2025-12-23 16:17:56,USDT->ARS->ETH->USDT,0.0281,20.005613,SELL USDT @ 1537.9,BUY ETH @ 4546903.0,SELL ETH @ 2964.06
2025-12-23 16:17:58,USDT->ARS->ETH->USDT,0.0098,20.001968,SELL USDT @ 1537.9,BUY ETH @ 4546903.0,SELL ETH @ 2963.52
2025-12-23 16:18:00,USDT->ARS->ETH->USDT,0.0098,20.001968,SELL USDT @ 1537.9,BUY ETH @ 4546903.0,SELL ETH @ 2963.52
2025-12-23 16:18:02,USDT->ARS->ETH->USDT,0.0129,20.002576,SELL USDT @ 1537.9,BUY ETH @ 4546903.0,SELL ETH @ 2963.61
2025-12-23 16:26:04,USDT->ARS->BNB->USDT,0.0003,20.000060,SELL USDT @ 1538.7,BUY BNB @ 1301051.0,SELL BNB @ 847.46
2025-12-23 16:29:24,USDT->USDC->CVC->USDT,0.0004,20.000080,BUY USDC @ 1.0003,BUY CVC @ 0.04691,SELL CVC @ 0.04703
2025-12-23 16:55:59,USDT->ARS->SOL->USDT,0.0021,20.000423,SELL USDT @ 1536.0,BUY SOL @ 191457.0,SELL SOL @ 124.93
2025-12-23 16:56:24,USDT->ARS->SOL->USDT,0.0021,20.000423,SELL USDT @ 1536.0,BUY SOL @ 191457.0,SELL SOL @ 124.93
2025-12-23 16:56:26,USDT->ARS->SOL->USDT,0.0021,20.000423,SELL USDT @ 1536.0,BUY SOL @ 191457.0,SELL SOL @ 124.93
2025-12-23 16:56:28,USDT->ARS->SOL->USDT,0.0021,20.000423,SELL USDT @ 1536.0,BUY SOL @ 191457.0,SELL SOL @ 124.93
2025-12-23 16:56:30,USDT->ARS->SOL->USDT,0.0021,20.000423,SELL USDT @ 1536.0,BUY SOL @ 191457.0,SELL SOL @ 124.93
2025-12-23 17:08:38,USDT->CVC->USDC->USDT,0.0129,20.002584,BUY CVC @ 0.04582,SELL CVC @ 0.04592,SELL USDC @ 1.0002
